# Starting test run
x y points n_ticks consumed_balls
441 149 20800 1368 984
552 133 21591 1227 977
432 326 19726 1259 985
200 276 22595 1196 987
458 286 14538 1154 978
19 393 102985 1237 990
326 511 28867 1212 985
607 592 76398 1193 980
179 227 49075 1266 986
448 34 36300 1224 984
660 114 64869 1154 985
691 142 72996 1215 986
125 13 47099 1196 985
795 81 136393 1273 973
540 156 28406 1358 983
632 454 34470 1224 981
557 52 59428 1206 991
205 553 69266 1175 987
547 482 53848 1206 989
402 103 39009 1239 982
655 585 120871 1234 981
265 535 41158 1284 973
453 196 16003 1182 989
448 527 78102 1283 986
401 14 44358 1289 979
555 140 24770 1260 986
220 508 51980 1194 981
481 313 11813 1227 982
304 456 22442 1196 986
387 67 25364 1249 984
634 441 45797 1182 983
784 13 179846 1338 980
254 263 17915 1223 986
625 223 30270 1195 986
341 98 39870 1226 994
311 573 38123 1235 987
71 140 117160 1216 981
81 196 71289 1274 982
130 554 121538 1254 986
200 167 49038 1192 986
478 520 42488 1340 988
745 189 209694 1275 984
375 248 18168 1218 990
636 97 53136 1312 979
612 31 93788 1249 984
61 562 174854 1203 979
254 67 33387 1191 989
718 144 101779 1149 987
714 552 400487 1175 984
374 173 17520 1218 981
324 574 54774 1202 989
157 595 113204 1167 977
727 139 72036 1165 985
478 84 69349 1206 988
278 437 32597 1184 987
224 164 35626 1304 993
244 1 57156 1267 984
320 47 81302 1187 992
64 450 94649 1226 984
461 443 26094 1229 990
0 543 184482 1156 986
698 214 66241 1316 978
523 595 43635 1227 980
642 226 42972 1268 978
418 180 21344 1202 980
489 45 45772 1306 991
659 110 41444 1216 982
698 464 111668 1179 982
430 305 13977 1234 986
603 582 76779 1295 992
95 218 79567 1284 976
549 263 36860 1190 989
37 229 252814 1176 983
518 472 26710 1246 973
623 10 67307 1186 980
16 564 281237 1233 992
323 469 43707 1232 983
725 225 149210 1246 982
41 468 158292 1155 987
761 349 147872 1245 987
567 105 43166 1317 986
172 350 26674 1193 985
488 327 29879 1269 993
300 503 62134 1235 985
688 573 71770 1171 977
796 393 159757 1172 974
734 4 300272 1267 991
82 420 84371 1189 987
556 335 34442 1182 983
668 170 83238 1413 989
778 582 239103 1266 979
304 166 18547 1323 979
168 191 77252 1413 977
435 439 29211 1202 986
776 378 111101 1280 992
179 569 45482 1268 985
258 379 31015 1246 986
150 370 35986 1237 993
456 495 44399 1209 986
421 10 68126 1276 990
208 368 36924 1243 986
624 533 59273 1190 987
419 322 16954 1302 986
466 422 22280 1253 987
775 81 90032 1242 990
138 194 40590 1341 983
5 50 176531 1179 984
560 11 51257 1172 988
15 8 174634 1263 974
259 491 31644 1200 994
679 556 108249 1300 980
164 171 62422 1141 987
484 588 38465 1271 979
691 320 46572 1239 985
782 512 168593 1327 992
521 450 23679 1223 971
105 316 55452 1275 986
170 78 62719 1213 988
164 222 42700 1226 981
609 52 61480 1255 983
370 502 25703 1216 989
421 188 20514 1184 983
196 428 56494 1214 982
508 265 16686 1171 986
140 291 61995 1263 988
499 390 29272 1169 992
301 120 37930 1334 983
749 361 108618 1246 982
578 535 45484 1194 971
468 18 41329 1268 987
648 364 32867 1252 985
379 570 33199 1229 988
725 592 119313 1390 988
746 556 157475 1192 986
110 113 72028 1174 983
309 472 31415 1287 980
590 148 46271 1247 994
321 53 37062 1211 982
455 191 32017 1220 984
313 158 20638 1318 991
117 548 135726 1290 976
503 403 34053 1177 992
385 264 18102 1222 987
712 313 64632 1261 993
360 193 20585 1278 992
78 167 61780 1189 977
147 511 47923 1235 984
514 385 22715 1196 980
432 135 37908 1244 984
714 292 89434 1256 994
303 350 18590 1255 979
342 286 17511 1201 990
476 517 40441 1169 984
652 217 87540 1215 975
240 108 36942 1236 988
542 559 111371 1267 987
797 86 197344 1273 986
689 472 132791 1192 981
693 304 125278 1170 991
1 42 100260 1243 990
361 426 27046 1210 981
339 74 29472 1260 980
736 326 72329 1178 988
226 582 48169 1236 984
229 248 22745 1220 986
3 442 123436 1218 988
255 139 30128 1178 985
28 314 118051 1231 985
643 242 46059 1246 985
786 260 334864 1213 987
234 9 95924 1207 990
506 241 25534 1186 986
65 552 121092 1234 987
401 77 24134 1185 987
69 410 81282 1205 983
442 157 39073 1146 988
511 76 37207 1155 991
196 360 45644 1237 991
556 267 20768 1201 990
171 98 108242 1176 986
17 538 597964 1192 996
134 347 27492 1308 983
317 221 24429 1167 979
372 483 26239 1166 989
546 401 16681 1267 985
91 187 55798 1309 985
518 397 23794 1207 982
482 487 32449 1238 992
735 371 43988 1155 984
133 112 71201 1193 981
330 430 22672 1217 991
59 490 102061 1207 991
472 378 18708 1229 983
631 318 59010 1198 983
705 1 163393 1235 981
89 303 38423 1206 984
97 310 49605 1187 987
394 453 21356 1237 975
318 573 58087 1319 988
58 273 77778 1294 986
305 234 19950 1206 988
677 223 37871 1268 985
649 522 98010 1162 983
628 166 53476 1131 991
381 557 63375 1194 984
517 539 65993 1245 985
40 205 134188 1249 989
307 553 39608 1234 990
174 383 89669 1226 987
173 257 58669 1251 991
276 65 39394 1278 983
716 534 233371 1264 984
712 150 69910 1353 982
79 141 58979 1228 987
518 46 55086 1258 977
757 543 134190 1250 982
37 28 128312 1152 978
778 61 141732 1195 989
223 165 32081 1271 977
257 248 35281 1260 988
610 29 60357 1235 982
434 139 24684 1197 982
360 73 41402 1274 987
449 339 15868 1174 991
477 183 32356 1166 987
532 16 59314 1241 983
497 371 21592 1246 994
526 367 22285 1209 983
620 103 69703 1200 981
762 98 66814 1183 984
199 261 28416 1302 989
161 71 45483 1366 979
254 384 25447 1200 991
326 255 16090 1212 987
429 402 18495 1311 986
320 439 32489 1262 978
51 583 199590 1272 989
561 418 31943 1209 980
632 85 57017 1286 989
700 330 46843 1212 974
675 536 92738 1171 985
360 316 18317 1276 982
451 34 67094 1171 985
665 86 78653 1205 983
314 421 20424 1211 988
642 335 37038 1198 982
692 137 60441 1193 988
239 356 30170 1279 987
31 2 340279 1272 987
717 584 136016 1196 987
49 206 74193 1219 981
763 347 85266 1190 986
574 540 38518 1178 989
548 401 25088 1247 991
348 61 28726 1225 983
568 289 16689 1204 990
600 313 34059 1203 989
258 492 41072 1178 983
185 599 106114 1269 979
738 309 70625 1363 992
566 197 24660 1154 979
110 362 108582 1247 990
264 390 19946 1357 989
619 593 106471 1245 993
791 12 151965 1145 984
576 54 58319 1171 984
746 577 103205 1265 987
219 290 59958 1158 983
249 36 60180 1352 981
51 592 195221 1212 986
449 485 27154 1209 991
324 157 16435 1227 989
364 499 24318 1244 976
486 326 20802 1179 990
719 356 39755 1330 982
473 350 14041 1325 983
400 185 28817 1327 984
488 171 20895 1187 985
252 160 33040 1168 985
133 594 88316 1178 980
118 598 89027 1255 989
647 546 119482 1357 990
441 94 44601 1290 982
316 447 21998 1185 993
90 264 56226 1183 990
336 0 44373 1274 982
426 24 64250 1148 985
721 163 59712 1213 990
714 536 113321 1351 987
775 258 63450 1270 987
794 565 180414 1195 980
671 40 73867 1354 990
43 524 172164 1173 992
104 323 55173 1194 982
333 488 60146 1169 989
375 50 30462 1298 981
737 539 161030 1303 983
601 571 46735 1224 989
625 118 76011 1290 983
229 46 71988 1208 990
250 395 30609 1173 986
406 360 19982 1196 987
444 271 15599 1199 983
546 524 54544 1237 996
395 192 24049 1217 992
465 286 18762 1204 986
56 474 111319 1143 978
18 448 169798 1220 985
591 472 30285 1228 985
365 551 31265 1139 981
80 268 80990 1171 989
407 209 17916 1180 980
74 580 151254 1285 991
673 450 106621 1330 990
137 384 65939 1265 985
541 143 34138 1178 995
283 168 93851 1272 987
187 231 35307 1194 985
36 50 117308 1303 974
320 6 55011 1264 981
305 122 28059 1201 982
421 191 21731 1264 988
632 284 27132 1303 981
168 85 54388 1215 986
792 71 200766 1244 982
328 448 25343 1256 980
745 56 128374 1194 991
239 581 243580 1199 982
338 537 39277 1235 991
368 460 26522 1294 981
68 298 54286 1281 983
689 414 86723 1211 984
130 491 57862 1198 985
520 484 47421 1178 995
417 124 33454 1233 987
451 307 14752 1262 982
733 7 217623 1228 996
723 44 278083 1253 971
658 242 40475 1170 989
712 139 516325 1557 988
690 413 88416 1251 985
664 349 61523 1345 991
286 495 40083 1253 986
543 235 24440 1248 983
192 393 82359 1222 990
192 562 72963 1245 988
556 332 36569 1220 988
360 514 26925 1226 989
97 193 109978 1333 985
15 539 159805 1255 974
407 516 53026 1193 984
725 369 56669 1292 983
199 444 46458 1282 993
324 50 55412 1251 979
314 178 25554 1190 985
57 491 178918 1175 976
241 514 87172 1229 985
597 342 30594 1217 983
730 57 177586 1201 987
0 346 248868 1205 982
734 379 173529 1229 988
772 332 83503 1188 987
613 315 39840 1293 989
362 598 62156 1197 994
450 349 18520 1241 986
292 585 66310 1181 985
190 408 44580 1231 978
216 551 47401 1255 990
665 330 59353 1158 987
657 365 69373 1200 989
316 139 27007 1138 991
759 434 182940 1389 975
402 293 21660 1266 988
40 584 164503 1226 977
603 232 41865 1249 984
52 485 84396 1172 987
646 482 36995 1223 985
389 69 33672 1493 987
245 156 21475 1269 974
21 265 100904 1276 992
649 436 80287 1191 982
441 126 51747 1227 988
456 152 17248 1205 981
325 397 18897 1302 992
7 561 241178 1167 982
775 243 82897 1190 986
382 211 18007 1147 981
541 254 25233 1226 984
103 505 140660 1365 985
624 20 58483 1194 986
231 413 39449 1358 975
550 259 21920 1313 981
766 566 283976 1191 983
70 462 172922 1430 982
708 507 66385 1258 984
761 478 113054 1165 980
720 598 108267 1187 983
148 485 50684 1204 984
15 322 53261 1280 980
351 423 35980 1267 985
785 547 163947 1188 988
133 415 165978 1234 978
5 249 76595 1234 986
573 587 36793 1236 985
516 509 30891 1218 979
679 530 53319 1238 988
754 287 61567 1307 986
133 466 81588 1297 992
796 463 158288 1255 979
238 321 34759 1189 984
310 387 17583 1181 985
122 182 55220 1143 988
598 129 33975 1510 980
636 417 54514 1198 980
379 106 27597 1239 989
165 490 180295 1288 978
367 411 15684 1224 970
606 504 100929 1202 989
107 465 52123 1284 982
723 563 97932 1290 984
319 61 60781 1225 992
125 401 63858 1191 986
481 28 47862 1303 977
673 89 131289 1203 980
753 244 93195 1171 979
376 595 39774 1231 982
83 385 61425 1188 984
409 445 44331 1198 981
486 517 40091 1221 984
677 91 93710 1189 989
134 166 44021 1215 981
255 71 60527 1258 983
13 292 133088 1242 981
184 229 41784 1179 984
546 397 125392 1176 991
472 151 16970 1245 984
714 542 93321 1263 985
476 127 32116 1186 991
365 412 17889 1202 985
364 419 29772 1252 988
536 98 83793 1171 980
100 214 48457 1352 984
674 469 54935 1340 978
373 119 21755 1196 984
248 330 20478 1212 987
544 45 43158 1373 984
3 155 124022 1297 986
135 212 47598 1219 981
518 36 67792 1160 986
574 222 29309 1150 991
357 551 38359 1178 986
785 210 168926 1186 988
111 385 36203 1169 979
456 375 21166 1181 989
13 132 111894 1199 988
23 94 189575 1198 974
154 27 68310 1284 987
148 124 35010 1220 983
419 282 13539 1390 985
111 86 89040 1255 983
638 198 37623 1275 979
22 341 66267 1230 988
82 60 103691 1211 983
716 81 81473 1276 991
769 219 99158 1213 986
527 287 15365 1192 980
763 31 458095 1165 985
527 212 25284 1201 991
625 485 30384 1170 994
251 398 33964 1237 989
464 428 17458 1197 992
712 21 106197 1186 990
773 526 127801 1316 987
397 321 17022 1189 994
231 367 19528 1206 990
658 210 36988 1320 979
599 27 60571 1200 980
92 210 63553 1272 985
401 538 36008 1202 983
3 254 158151 1195 988
443 388 20332 1196 990
583 43 69022 1164 978
483 486 45870 1163 986
601 375 31378 1157 986
532 3 102975 1220 988
747 101 109926 1225 990
321 475 29704 1381 983
234 320 17999 1192 972
516 226 32166 1292 980
351 328 18781 1262 986
325 561 55579 1142 981
144 548 89232 1270 982
213 163 43255 1183 987
534 557 39088 1292 991
74 91 83073 1319 983
358 543 32707 1199 992
564 489 46124 1215 978
512 268 30188 1179 985
379 198 21210 1190 983
589 150 37130 1202 974
721 587 99906 1312 984
774 250 128161 1206 983
404 162 34352 1229 970
183 99 75887 1351 988
199 508 34498 1197 987
14 251 234636 1293 975
203 273 32730 1254 989
678 453 50531 1286 989
548 106 25794 1182 986
302 293 24332 1212 986
667 562 105431 1170 994
708 529 75066 1228 992
604 114 104411 1165 988
531 128 24717 1209 985
763 203 87608 1230 990
608 66 73975 1243 990
629 105 54960 1241 992
269 357 22996 1217 979
129 192 131467 1218 979
635 93 73277 1231 983
757 489 144335 1181 979
453 582 76165 1247 987
360 499 36325 1282 991
426 286 22649 1157 984
349 394 28593 1243 983
106 358 93850 1166 988
140 81 48714 1225 987
788 257 83046 1195 990
613 524 108581 1251 989
34 463 103175 1178 987
766 328 130811 1252 986
204 135 74630 1214 983
711 226 56963 1159 985
234 136 33608 1279 992
325 5 70071 1280 983
492 355 14486 1171 988
345 144 19597 1168 986
365 183 26775 1250 977
102 138 143253 1221 980
781 346 445992 1182 990
406 215 16470 1174 981
519 517 47640 1179 982
15 497 296233 1191 989
16 260 98677 1206 990
622 4 74771 1308 987
20 19 168056 1189 991
92 356 116804 1300 979
667 596 293442 1368 987
795 391 232474 1201 985
390 70 27467 1280 986
748 105 86431 1198 980
691 308 45445 1227 986
627 359 33050 1243 984
774 325 299385 1191 983
430 259 30828 1214 988
50 138 99428 1227 982
41 473 146070 1214 987
691 533 80261 1181 995
687 529 92850 1236 985
166 442 54988 1263 984
140 97 81290 1243 989
631 456 122027 1207 985
614 34 94680 1322 990
645 380 63753 1163 982
567 270 29578 1174 978
607 494 69461 1169 985
141 596 133200 1266 984
548 392 37725 1207 993
740 320 122578 1204 992
661 277 72743 1267 985
614 542 61497 1223 975
519 195 25085 1161 984
645 121 61618 1303 980
515 470 29701 1129 987
752 74 240656 1252 986
333 122 43786 1171 993
28 360 106581 1287 982
48 497 129009 1204 987
263 533 33167 1219 982
177 382 31804 1243 981
77 495 102983 1182 988
49 406 86302 1425 985
405 85 35535 1226 989
338 136 32491 1401 986
300 452 34713 1178 982
536 75 48396 1265 985
394 107 26976 1243 984
287 308 18817 1254 979
428 304 15762 1239 981
255 201 20048 1196 978
779 310 69177 1173 986
737 65 291020 1175 982
658 24 82987 1192 989
354 281 31125 1174 988
687 122 56314 1163 986
453 131 24533 1170 987
60 90 102376 1240 979
250 108 37659 1198 991
182 472 26900 1198 979
632 6 100558 1254 988
352 215 14875 1265 983
156 262 48395 1194 987
555 384 23804 1208 985
455 527 55331 1228 977
632 160 74109 1309 983
204 236 20386 1227 984
628 258 34351 1215 986
427 591 40380 1279 977
419 437 21033 1150 982
299 171 26975 1133 980
87 329 88187 1291 995
275 324 20084 1208 990
644 320 45469 1251 986
760 531 87219 1270 990
686 414 78108 1269 989
213 462 31011 1305 988
661 593 75056 1176 978
628 120 74331 1278 981
247 398 38716 1160 980
63 458 63208 1166 986
101 312 96219 1173 988
683 374 39884 1136 986
295 103 39450 1226 980
81 48 149458 1187 983
214 40 45707 1171 979
198 226 34948 1172 978
66 361 102146 1263 988
592 211 58250 1189 986
308 149 34476 1214 984
395 172 18947 1267 983
218 593 164789 1220 986
540 273 28362 1195 979
342 373 18306 1265 984
528 466 21478 1200 982
524 280 21497 1172 985
271 260 21669 1137 981
297 290 16831 1264 978
378 261 17529 1239 976
44 296 167450 1293 988
717 579 136594 1244 982
158 50 95734 1217 990
171 507 32560 1172 977
315 270 17131 1124 987
592 370 28515 1195 979
603 471 78094 1322 988
65 285 94756 1217 982
384 507 29798 1270 983
349 532 84100 1297 978
80 60 87098 1240 987
600 372 25954 1230 983
686 547 139846 1182 988
744 81 147671 1283 989
652 489 100520 1142 982
164 180 38304 1214 986
383 204 22848 1171 986
167 396 56626 1151 981
238 51 42675 1218 984
38 518 123953 1163 980
388 172 20154 1258 984
700 56 82999 1197 980
338 476 25994 1234 989
530 440 28939 1236 979
516 400 41000 1193 990
731 504 125925 1306 993
521 295 17532 1247 984
701 384 40352 1172 983
581 96 38212 1327 983
241 251 27855 1260 981
569 117 32659 1252 983
584 103 40243 1187 989
161 307 58964 1180 986
279 347 19429 1154 992
356 153 18116 1288 981
414 223 21063 1241 989
133 594 136774 1230 985
371 401 24468 1162 979
442 407 19397 1183 981
630 320 62521 1185 987
243 547 75300 1370 989
89 184 52748 1281 983
401 228 20804 1200 993
529 394 33409 1189 988
229 160 46126 1257 985
449 129 33011 1260 990
554 365 29919 1172 987
532 31 44071 1265 992
59 420 53968 1171 990
634 272 22802 1317 982
657 207 40718 1311 985
439 391 20891 1233 987
789 124 194722 1259 982
757 344 100816 1273 988
339 271 13060 1210 974
483 120 37502 1192 980
225 193 30087 1377 993
73 123 60103 1266 986
537 287 19561 1244 987
197 153 71987 1255 990
197 225 27644 1376 994
700 29 194953 1200 984
396 269 14762 1214 988
391 287 15360 1260 986
320 260 20573 1211 988
254 499 32474 1154 987
349 283 19009 1176 988
685 404 169655 1186 979
355 76 36712 1186 981
97 544 121423 1214 992
356 464 25514 1213 986
642 470 144850 1210 978
404 510 27318 1195 976
272 338 25345 1189 987
260 498 24040 1238 989
628 188 34427 1218 992
107 258 54943 1189 988
207 62 48086 1228 989
183 250 31799 1150 987
280 449 25074 1279 981
225 568 43775 1226 986
228 26 82243 1222 983
211 49 48911 1283 988
487 280 26462 1187 981
2 523 120262 1195 981
793 223 345147 1175 978
449 255 16625 1235 987
207 406 33766 1207 979
86 367 118770 1165 987
233 167 29656 1204 982
52 70 93815 1164 987
490 600 47026 1235 987
483 360 16177 1258 985
278 273 20705 1274 987
136 167 38284 1228 993
227 494 43999 1177 991
466 551 31050 1239 991
406 363 16463 1166 987
777 6 145593 1210 981
421 246 15546 1212 983
506 502 30822 1166 988
64 378 48126 1259 984
473 288 18281 1244 982
2 52 322362 1257 992
239 288 32944 1163 988
565 109 35510 1343 972
42 364 42809 1213 984
599 158 40393 1202 979
510 576 89787 1283 981
568 426 29151 1157 992
740 200 43793 1238 990
523 546 41170 1165 985
389 358 28491 1236 992
636 422 39743 1154 986
158 560 46254 1266 985
559 326 33748 1201 982
302 92 51759 1183 991
109 337 44683 1351 979
538 436 30065 1188 987
621 203 39587 1239 989
437 310 19683 1190 979
779 455 112256 1258 980
269 298 39617 1233 985
706 122 76281 1178 988
324 375 21604 1227 984
696 447 60425 1271 989
546 197 30840 1274 981
525 104 45453 1203 983
176 312 36128 1215 990
564 527 101461 1269 991
390 540 38451 1258 980
372 402 22319 1247 989
579 317 29802 1322 983
289 448 22328 1278 974
137 199 95175 1229 976
140 203 60092 1271 984
288 22 149915 1252 990
112 384 50767 1250 984
70 354 114817 1261 986
341 513 35918 1312 985
381 367 17107 1226 994
599 158 41325 1243 990
11 555 347743 1218 979
622 572 65071 1211 984
495 367 24584 1146 989
502 556 61275 1211 984
382 584 48449 1132 982
393 586 39249 1235 993
369 333 27107 1231 986
236 102 46078 1264 987
492 592 40503 1197 977
29 531 203432 1247 978
191 274 25327 1241 984
436 253 25632 1229 993
772 51 203199 1242 982
18 219 122910 1330 981
615 496 34732 1314 987
709 502 142493 1213 988
574 52 37171 1310 989
331 397 21798 1488 983
545 98 35560 1173 981
798 571 456935 1131 972
634 441 31663 1125 972
589 535 79332 1259 987
33 597 152363 1169 977
479 476 25427 1222 990
276 211 30694 1160 986
646 164 54309 1284 984
380 309 15137 1139 989
744 400 169031 1239 988
275 175 25017 1182 979
342 442 21858 1159 990
